ID,E_feed,L_bol,SFRinhalfrad,Average divergence,Bhmdot,Blackhole Masses,MSFR,UV_Band,λ,Average radial velocity
356678,43.17257029461477,43.17257029461477,0.0,-0.9332172907761932,22.91789889309493,8.905788928250107,0.0,-21.0001277923584,0.0001018417927681,37.693491101592976
359811,42.544454040742544,42.544454040742544,0.0,-1.404874234748691,22.28978263922271,9.00312047677316,0.005017374176532,-20.239038467407227,1.9163642633924627e-05,-28.30307981920601
377398,42.56447374709802,42.56447374709802,0.0,0.8059303271764722,22.30980234557818,8.776722749035097,0.0132952807471156,-20.98151397705078,3.379835208882906e-05,59.49893661796242
381608,41.48762406006245,41.48762406006245,0.0,0.3212037941932753,21.232952658542604,8.836200328131385,0.0,-20.463695526123047,2.4692679884123248e-06,68.97076784937744
384914,42.6929345746967,42.6929345746967,0.0,-0.3199890577817559,22.43826317317686,8.741880774551003,0.0057369642890989,-20.65110778808593,4.922643323371701e-05,4.116418046178377
393731,42.37543622252223,42.37543622252223,0.0,-0.3661168327485025,22.1207648210024,8.878019816311584,0.0085065374150872,-20.64301872253418,1.7320520069761548e-05,-17.89398173393451
398110,42.65955637084257,42.65955637084257,0.0,0.5876130072305226,22.40488496932274,8.697427835123444,0.0146685689687728,-21.275127410888672,5.049787181788756e-05,-0.5372574783574872
408764,41.690081075308505,41.690081075308505,0.0,-1.1173377443915606,21.43540967378868,8.69908005091109,0.004839370958507,-19.775707244873047,5.396913895995949e-06,-8.270620988864993
413608,41.88766054500945,41.88766054500945,0.0,-0.7735763365287781,21.632989143489624,8.662402252783568,0.0144252656027674,-20.62524604797364,9.255561187049273e-06,-18.593626009175967
418770,42.367261495506405,42.367261495506405,0.0,0.8246989174784273,22.11259009398657,8.544850193472563,0.0,-20.11281967163086,3.660630069084192e-05,11.643441770336112
424725,42.94875820922653,42.94875820922653,0.0,-0.4596524928699434,22.69408680770669,8.532499473780117,0.0191893652081489,-20.544750213623047,0.0001436824721271,1.262497317159926
425605,41.911281433432976,41.911281433432976,0.0,-0.5111529697374138,21.656610031913143,8.522414731355052,0.0,-19.892017364501957,1.348997715300991e-05,-11.926956856280292
426483,42.73668599458626,42.73668599458626,0.0,-0.1984275571393519,22.48201459306642,8.497951120102579,0.0107522141188383,-20.93183708190918,9.547276530463977e-05,-0.782911500677549
429237,42.55561162047756,42.55561162047756,0.0,0.721290368815869,22.300940218957724,8.449808044829341,0.0127517571672797,-20.938106536865234,7.029886481033335e-05,-31.484545128913982
431282,42.67209110956497,42.67209110956497,0.0,-1.5554299607433382,22.41741970804513,8.472361959425744,0.011889792047441,-20.616498947143555,8.727180454310087e-05,9.342850617872877
431868,41.81318717617415,41.81318717617415,0.0,-1.2189726578175129,21.55851577465432,8.61951403449779,0.006653465796262,-19.5220890045166,8.606323164753367e-06,29.688113698078784
432927,41.52557475403475,41.52557475403475,0.0,1.0395319759044648,21.270903352514917,8.56172491538462,0.0,-19.42009925842285,5.069840601671971e-06,42.93995222155692
433656,41.69764775408356,41.69764775408356,0.0,-0.2915694835522174,21.44297635256372,8.760238547345747,0.0,-20.067960739135746,4.7703875948369446e-06,9.636552695885547
435309,42.16710303319681,42.16710303319681,0.0,-0.9227516872825624,21.912431631677,8.285725688525995,0.014920619316399,-20.742969512939453,4.192970977966739e-05,9.276817982638189
435782,42.31885072462672,42.31885072462672,0.0,-0.5892498885561154,22.06417932310686,8.48847069303196,0.0103339068591594,-19.93821144104004,3.728418334503941e-05,-15.95439083424806
436642,41.68532004961718,41.68532004961718,0.0,-1.303596408368945,21.430648648097343,8.537657166313387,0.0,-19.688268661499023,7.741183769767798e-06,-31.047945280486196
437822,42.95066998013294,42.95066998013294,0.2704463601112366,0.5506214216518402,22.69599857861309,8.23449861430641,0.0136011783033609,-21.75650978088379,0.0002866263583343,38.83779678776441
439201,42.56503703500295,42.56503703500295,0.0,-1.0609854300689698,22.31036563348311,8.580899644701217,0.0,-20.12910461425781,5.3122934244530726e-05,-30.040718385094113
441667,42.0931844728876,42.0931844728876,0.0,-0.6877456173280626,21.838513071367764,8.3368214456408,0.0108351865783333,-21.047775268554688,3.144181663639631e-05,-16.017281063511817
442439,41.86743099041888,41.86743099041888,0.0,2.4292648979401363,21.612759588899035,8.495894478436062,0.0075215902179479,-20.471525192260746,1.296226723030822e-05,38.10726670498608
443356,42.53575786993807,42.53575786993807,0.222830444574356,1.5320677722536031,22.281086468418216,8.427259830941496,0.0181984212249517,-21.549598693847656,7.073635190958972e-05,63.819235881753706
443683,41.049765647328094,41.049765647328094,0.0,0.3058766526603699,20.795094245808247,8.420985871167233,0.0,-20.214317321777344,2.343819928080484e-06,-7.716610822990228
444184,41.52263978357603,41.52263978357603,0.0,-0.1961418042984009,21.2679683820562,8.32697555696728,0.0219590254127979,-20.409284591674805,8.645870326064467e-06,53.63899002196331
444545,41.967698255914975,41.967698255914975,0.0,0.1736464947260618,21.713026854395142,8.551509727408718,0.0,-19.701026916503903,1.4365908824844358e-05,-82.51267253346649
444929,41.8978771562572,41.8978771562572,0.0,-0.6424711511909366,21.64320575473737,8.40401283985363,0.0116480533033609,-20.124889373779297,1.7179432139040534e-05,9.464817207002625
445092,41.65233239534636,41.65233239534636,0.0,-0.2474824585900009,21.397660993826527,8.286917303964245,0.0174336303025484,-20.561176300048828,1.2780844592509952e-05,5.5084690998851045
445271,42.69813745799368,42.69813745799368,0.0,0.5621673891773223,22.44346605647384,8.302743266353772,0.0198013670742511,-20.78158187866211,0.0001369427130195,17.34417500352313
445515,41.27637826524909,41.27637826524909,0.0,0.1803868082970528,21.021706863729246,8.507966684130517,0.0,-20.06773567199707,3.232630466706904e-06,44.39168444931719
446112,42.23632700079878,42.23632700079878,0.0,0.2805719448852539,21.98165559927895,8.406505895732861,0.0185096058994531,-20.52446746826172,3.723622535693714e-05,27.53577822502097
450126,41.91663630778024,41.91663630778024,0.4513159394264221,0.1208867831896841,21.6619649062604,8.412576263516268,0.0119442855939269,-21.450340270996094,1.758751633354228e-05,3.489908335020748
450265,42.079647933094726,42.079647933094726,0.0,0.5717869322668016,21.82497653157489,8.344302892227402,0.0076020043343305,-20.439977645874023,2.9956396387176557e-05,-58.63277122377944
450767,42.62541990444526,42.62541990444526,0.0,1.3393333964805605,22.370748502925423,8.463949084936175,0.0135126067325472,-21.18914794921875,7.991262757454351e-05,11.728330797660002
450849,42.1376010888884,42.1376010888884,0.1898954212665558,1.8735910735206605,21.882929687368566,8.283480782893662,0.0153693165630102,-21.471776962280277,3.9379009474076976e-05,11.437033905258776
452185,41.36449415910942,41.36449415910942,0.0,0.7201677833595276,21.109822757589587,8.410498510274449,0.0,-19.82125473022461,4.956100579691982e-06,-13.523561511497773
452955,41.97795187747153,41.97795187747153,0.0,0.98171660665071,21.72328047595169,8.409236114590032,0.0,-20.31787109375,2.0410810674059667e-05,19.681620900611996
453019,41.65569230343453,41.65569230343453,0.0,1.5441379381036762,21.40102090191469,8.461186841807827,0.0134452320635318,-20.393564224243164,8.622831726530237e-06,-29.524419637270412
453134,41.43658287910621,41.43658287910621,0.0,0.046771268415451,21.18191147758636,8.25567045492041,0.0136081939563155,-21.139236450195312,8.357124616572254e-06,-9.357764311087974
453713,41.970108615972265,41.970108615972265,0.0,0.8532375844295621,21.715437214452425,8.366157677578157,0.0151275228708982,-20.273645401000977,2.213581386280838e-05,21.04664833378165
454898,41.631643813140506,41.631643813140506,0.0,-0.0615257259328439,21.37697241162068,8.517628486640406,0.0118775684386491,-20.332149505615234,7.164069651372437e-06,-18.69142030666094
455637,41.36504800848111,41.36504800848111,0.0,-0.5467268801057935,21.11037660696127,8.577899422055134,0.0,-18.85721206665039,3.375149831250659e-06,-15.359350784702045
456234,42.90724674703147,42.90724674703147,0.0,1.5466401377243026,22.652575345511647,8.435300385931406,0.0,-20.48223114013672,0.0001633395949463,20.0005242020454
456538,42.84940455554856,42.84940455554856,0.0,0.9445997914851606,22.59473315402873,8.298267355314866,0.0181481223553419,-20.172590255737305,0.0001960119047397,11.752618736485669
456872,41.87319114579135,41.87319114579135,0.0,-0.4745825864385366,21.61851974427152,8.434143186933158,0.0,-19.29890251159668,1.5142320763675527e-05,-7.686676877255534
457452,42.66659411106869,42.66659411106869,0.0,0.1535838493961095,22.41192270954885,8.50134865127813,0.0,-19.452970504760746,8.061021942924619e-05,0.037011173270848956
457514,42.60325797384213,42.60325797384213,0.0,-0.284439188285334,22.348586572322294,8.367590127500637,0.014933724887669,-19.92454719543457,9.480095765303688e-05,20.871732854354907
457781,41.57801394594482,41.57801394594482,0.0,-1.1590338258424588,21.323342544424985,8.416127032650799,0.0,-19.25257682800293,7.998921268751772e-06,40.83703408806908
457871,42.52069289401193,42.52069289401193,0.0,0.5752830559728146,22.266021492492094,8.414225642682654,0.0163546539843082,-20.686006546020508,7.0406376718908e-05,46.95529414545479
458378,42.59033503509079,42.59033503509079,0.0,-1.5435860978504046,22.335663633570952,8.43507548115883,0.0,-19.84903335571289,7.877788262447362e-05,-43.80052041488286
458604,42.2934823309487,42.2934823309487,0.0,0.6391931344223023,22.038810929428863,8.313814903548257,0.0140951862558722,-20.494064331054688,5.2578960297050257e-05,11.139649089017432
459270,41.458035127874176,41.458035127874176,0.0,-1.2562069155340194,21.20336372635435,8.470083341158624,0.0,-19.109590530395508,5.359154226034543e-06,28.389018735740052
459360,42.71204722038049,42.71204722038049,0.0,-0.5080385528899432,22.45737581886065,8.324649291912323,0.0200948249548673,-20.280139923095703,0.0001344444706724,26.94646372704299
459730,42.19756021371273,42.19756021371273,0.0,0.3782568284721374,21.942888812192887,8.555314960586639,0.0,-18.882055282592773,2.417629967562617e-05,74.88683935614236
